data,AMBEV,rsi,roc,willr,BRF,EURO,Heineken_euro,JBS,DOLAR,IBOVESPA,cdi,Risco_Brasil,Dividends,selic_meta_diario,selic_overnight_diario,taxa_desemprego_pnad_mensal_diario,volume_vendas_varejo_setor_diario_x,ipca_diario,igpm_diario,volume_vendas_varejo_setor_diario_y,producao_bens_consumo_diario,tx_juros_americano_day,industry_production_daily,desemprego_americano_day,inflacao_americana_daily
2010-01-20,4.102,43.518,-2.957,-74.164,21.692,2.522,28.791,7.954,1.789,68200.0,0.033,214,0.0,0.109,0.109,,3.682,0.026,0.029,3.682,3.95,0.005,4.058,0.445,0.277
2010-01-21,4.135,38.692,-3.358,-89.744,21.282,2.539,28.548,7.453,1.801,66270.0,0.033,223,0.0,0.109,0.109,,3.682,0.026,0.029,3.682,3.95,0.005,4.058,0.445,0.277
2010-01-22,4.189,39.822,-3.853,-85.667,21.062,2.574,28.932,7.612,1.819,66220.0,0.033,223,0.0,0.109,0.109,,3.682,0.026,0.029,3.682,3.95,0.005,4.058,0.445,0.277
2010-01-26,4.115,38.369,-3.002,-72.208,20.342,2.583,28.229,7.374,1.834,65524.0,0.033,219,0.0,0.109,0.109,,3.682,0.026,0.029,3.682,3.95,0.005,4.058,0.445,0.277
2010-01-27,4.071,38.369,-3.437,-63.616,20.882,2.599,28.35,7.271,1.85,65070.0,0.033,224,0.0,0.109,0.109,,3.682,0.026,0.029,3.682,3.95,0.005,4.058,0.445,0.277
2010-01-28,4.077,32.984,-5.759,-75.104,20.522,2.612,28.544,7.382,1.868,65588.0,0.033,228,0.0,0.109,0.109,,3.682,0.026,0.029,3.682,3.95,0.005,4.058,0.445,0.277
2010-01-29,3.952,27.495,-7.07,-97.083,20.319,2.598,28.847,7.422,1.873,65402.0,0.033,234,0.0,0.109,0.109,,3.682,0.026,0.029,3.682,3.95,0.005,4.058,0.445,0.277
2010-02-01,3.991,29.617,-5.838,-89.78,20.207,2.589,29.029,7.525,1.862,66572.0,0.033,230,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-02,4.089,31.418,-5.91,-82.319,20.207,2.554,29.037,7.485,1.83,67163.0,0.033,230,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-03,4.149,28.535,-5.524,-84.429,20.819,2.571,28.71,7.628,1.85,67109.0,0.033,225,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-04,3.978,23.301,-7.905,-95.439,20.252,2.592,28.221,7.286,1.88,63934.0,0.033,240,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-05,3.833,21.283,-7.819,-96.899,19.802,2.559,27.493,7.159,1.883,62763.0,0.033,249,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-08,3.794,20.641,-8.399,-97.496,19.847,2.551,27.719,6.992,1.872,63153.0,0.033,243,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-09,3.782,26.044,-7.157,-84.602,20.342,2.543,27.622,7.191,1.843,64718.0,0.033,234,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-10,3.807,26.044,-7.157,-77.713,20.252,2.546,27.788,7.374,1.851,65051.0,0.033,224,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-11,3.899,22.156,-7.644,-90.909,20.207,2.525,28.14,7.35,1.852,66129.0,0.033,216,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-12,3.876,22.156,-5.66,-89.247,19.806,2.534,27.889,7.215,1.859,65855.0,0.033,222,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-17,4.065,23.481,-5.8,-86.793,20.747,2.497,28.111,7.374,1.833,67285.0,0.033,211,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-18,4.037,24.858,-5.882,-83.607,21.012,2.468,28.338,7.565,1.819,67836.0,0.033,206,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-19,4.052,33.266,-3.528,-70.287,20.814,2.44,28.406,7.604,1.804,67597.0,0.033,209,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-22,4.034,28.97,-2.689,-86.68,20.324,2.454,28.33,7.509,1.808,67184.0,0.033,208,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-23,3.925,32.491,-0.838,-76.427,20.162,2.463,29.203,7.429,1.82,66108.0,0.033,221,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-24,3.92,29.787,-1.493,-87.744,20.288,2.469,28.936,7.541,1.819,65795.0,0.033,218,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-25,3.964,31.707,-2.083,-64.401,20.162,2.476,28.746,7.477,1.836,66121.0,0.033,215,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-02-26,3.929,28.554,-3.333,-79.675,19.847,2.457,29.167,7.215,1.806,66503.0,0.033,215,0.0,0.109,0.109,,3.568,0.027,0.054,3.568,3.941,0.006,4.071,0.445,0.277
2010-03-01,3.975,34.3,-0.234,-56.956,20.067,2.426,29.971,7.31,1.798,67228.0,0.033,201,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-02,3.952,34.3,-0.234,-56.956,19.982,2.385,30.25,7.302,1.732,67779.0,0.033,200,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-03,3.965,35.647,-0.212,-52.174,20.166,2.435,30.331,7.469,1.788,67641.0,0.033,203,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-04,3.925,35.776,-0.403,-47.6,20.157,2.426,30.509,7.62,1.788,67815.0,0.033,198,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-05,3.87,31.375,-3.114,-73.6,20.157,2.416,30.751,7.541,1.778,68847.0,0.033,189,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-08,3.891,30.996,-1.594,-76.0,19.892,2.429,30.735,7.684,1.785,68575.0,0.033,183,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-09,3.854,32.461,-2.006,-72.0,20.063,2.428,30.848,7.636,1.781,69576.0,0.033,183,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-10,3.885,40.725,0.363,-47.6,19.982,2.411,30.675,7.382,1.768,69979.0,0.033,185,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-11,3.899,42.465,0.319,-18.994,19.878,2.415,30.606,7.255,1.769,69885.0,0.033,186,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-12,3.873,42.465,1.616,-22.043,19.802,2.422,30.638,6.969,1.761,69341.0,0.033,189,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-15,3.865,43.156,0.661,-30.556,19.653,2.405,30.436,6.849,1.761,69024.0,0.033,189,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-16,3.876,43.156,0.661,-33.333,19.734,2.427,30.658,6.834,1.766,69942.0,0.033,191,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-17,3.886,46.157,0.851,-24.445,19.982,2.425,30.913,6.54,1.762,69723.0,0.033,192,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-18,3.894,41.13,-0.085,-43.556,19.959,2.425,30.78,6.54,1.771,69697.0,0.033,193,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-19,3.769,29.941,-1.639,-85.455,19.914,2.43,30.719,6.198,1.795,68829.0,0.033,194,0.044,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-22,3.782,31.408,-1.296,-79.225,20.013,2.436,31.083,6.476,1.799,69042.0,0.033,197,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-23,3.764,35.068,-0.97,-70.423,20.121,2.406,31.172,6.373,1.781,69387.0,0.033,192,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-24,3.735,34.669,-2.361,-72.183,19.941,2.389,31.022,6.404,1.793,68913.0,0.033,182,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-25,3.782,33.285,-3.012,-78.169,19.856,2.4,31.172,6.246,1.799,68442.0,0.033,181,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-26,3.768,29.613,-4.051,-95.423,20.0,2.439,30.998,5.959,1.823,68683.0,0.033,184,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-29,3.739,28.641,-4.449,-91.936,20.688,2.43,30.687,6.214,1.809,69939.0,0.033,182,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-30,3.775,33.037,-3.898,-74.856,21.422,2.405,30.776,6.118,1.794,69960.0,0.033,182,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-03-31,3.664,27.092,-6.118,-90.79,21.557,2.403,30.768,6.317,1.781,70372.0,0.033,185,0.0,0.109,0.109,,3.941,0.019,0.043,3.941,4.595,0.007,4.101,0.45,0.277
2010-04-01,3.669,33.805,-4.301,-78.947,21.287,2.394,30.707,6.468,1.765,71136.0,0.033,184,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-05,3.74,46.146,0.855,-51.579,21.062,2.394,,6.444,1.76,71290.0,0.033,172,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-06,3.715,42.158,-0.438,-59.701,21.242,2.351,30.796,6.246,1.753,71096.0,0.033,173,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-07,3.747,41.372,-1.197,-55.674,21.512,2.354,30.764,6.261,1.777,70793.0,0.033,182,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-08,3.729,36.211,-2.636,-77.959,21.737,2.372,30.513,6.555,1.773,71785.0,0.033,175,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-09,3.756,42.812,-0.94,-53.061,21.593,2.381,30.646,6.722,1.771,71417.0,0.033,176,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-12,3.782,42.812,0.133,-53.061,21.512,2.386,30.537,6.722,1.756,70614.0,0.033,180,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-13,3.822,40.805,-0.111,-62.249,21.377,2.388,29.83,6.802,1.714,70792.0,0.033,179,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-14,3.854,52.039,1.874,-35.78,21.26,2.381,30.008,6.81,1.746,71035.0,0.033,170,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-15,3.921,52.788,4.045,-33.028,21.251,2.356,29.757,6.778,1.75,70524.0,0.033,167,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-16,3.874,50.887,2.558,-39.144,21.242,2.371,29.66,6.69,1.756,69421.0,0.033,177,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-19,3.849,48.089,-0.413,-48.318,21.485,2.369,29.502,6.754,1.76,69098.0,0.033,175,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-20,3.849,41.889,-0.989,-71.254,21.233,2.351,30.129,6.881,1.753,69318.0,0.033,175,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-22,3.902,41.128,-0.991,-74.312,21.152,2.349,29.64,6.619,1.763,69386.0,0.033,180,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-23,3.976,37.799,-0.425,-71.642,21.152,2.352,29.676,6.754,1.763,69509.0,0.033,178,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-26,4.044,36.321,-2.23,-67.615,21.017,2.323,29.872,6.683,1.744,68872.0,0.033,176,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-27,3.862,34.325,-2.87,-73.961,20.387,2.333,29.602,6.468,1.765,66511.0,0.033,194,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-28,3.793,34.325,-2.331,-72.845,19.919,2.308,28.932,6.412,1.758,66656.0,0.033,186,0.0,0.109,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-29,3.874,34.25,-4.804,-73.06,20.18,2.287,29.042,6.484,1.731,67978.0,0.036,190,0.0,0.113,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-04-30,3.905,34.405,-4.968,-72.845,20.432,2.293,28.76,6.492,1.729,67530.0,0.036,196,0.0,0.113,0.109,,3.755,0.021,0.035,3.755,4.282,0.008,4.117,0.45,0.277
2010-05-03,3.801,47.678,-2.386,-51.293,20.405,2.283,29.022,6.505,1.731,67119.0,0.036,190,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-04,3.875,53.994,-0.371,-37.716,19.829,2.28,28.352,6.377,1.749,64869.0,0.036,205,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-05,3.902,52.583,0.999,-32.02,19.415,2.294,28.245,6.369,1.78,64914.0,0.036,218,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-06,3.918,39.762,-2.091,-67.685,19.135,2.327,28.09,6.178,1.834,63414.0,0.036,248,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-07,3.955,35.902,-2.472,-78.043,19.207,2.332,27.489,5.724,1.849,62871.0,0.036,240,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-10,3.971,30.605,-4.29,-91.846,20.045,2.284,28.401,5.772,1.775,65453.0,0.036,214,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-11,3.981,38.534,-1.795,-74.249,19.847,2.254,28.478,5.764,1.776,64425.0,0.036,210,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-12,4.005,40.238,-1.364,-70.172,19.757,2.238,28.078,5.963,1.773,65224.0,0.036,196,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-13,3.981,37.803,-2.273,-74.044,20.657,2.181,28.437,6.035,1.77,64788.0,0.036,197,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-14,3.955,33.776,-4.0,-87.897,20.522,2.231,27.927,5.803,1.803,63412.0,0.036,212,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-17,4.008,32.58,-6.667,-80.936,20.567,2.233,27.796,5.74,1.803,62866.0,0.036,210,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-18,3.955,30.633,-8.832,-76.012,20.837,2.218,28.078,5.54,1.816,60841.0,0.036,225,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-19,3.928,32.795,-8.132,-73.014,20.477,2.274,28.004,5.341,1.83,59689.0,0.036,230,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-20,3.833,32.795,-5.022,-73.014,19.901,2.331,27.767,5.102,1.885,58192.0,0.036,243,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-21,3.817,30.687,-4.562,-78.711,20.387,2.322,27.297,5.245,1.847,60259.0,0.036,246,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-24,3.925,24.033,-5.874,-81.481,20.531,2.244,27.759,5.437,1.862,59915.0,0.036,241,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-25,3.899,22.004,-9.049,-82.935,20.216,2.303,27.272,5.421,1.868,59184.0,0.036,249,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-26,3.716,16.986,-13.94,-88.745,20.54,2.262,27.391,5.74,1.863,60190.0,0.036,239,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-27,3.933,16.88,-13.236,-89.466,20.945,2.259,28.11,5.923,1.816,62092.0,0.036,227,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-28,3.952,16.161,-12.476,-92.98,21.026,2.244,28.511,5.724,1.814,61947.0,0.036,235,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-05-31,3.91,24.831,-10.0,-80.925,20.972,2.227,28.662,5.78,1.814,63047.0,0.036,235,0.0,0.113,0.112,,3.795,0.016,0.054,3.795,4.482,0.008,4.174,0.436,0.277
2010-06-01,3.941,22.953,-10.601,-89.74,20.837,2.234,28.687,5.859,1.834,61841.0,0.036,235,0.0,0.113,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-02,4.048,31.303,-8.852,-74.121,20.972,2.229,28.948,6.17,1.831,62943.0,0.036,230,0.0,0.113,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-04,4.087,34.415,-7.967,-68.211,20.837,2.206,29.006,5.955,1.839,61676.0,0.036,245,0.0,0.113,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-07,4.121,31.621,-8.74,-75.188,21.332,2.227,28.858,6.067,1.874,61183.0,0.036,244,0.0,0.113,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-08,4.087,31.621,-5.263,-75.188,21.872,2.229,28.499,6.122,1.86,61856.0,0.036,251,0.0,0.113,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-09,4.128,42.045,-0.56,-51.128,21.674,2.211,29.378,5.899,1.842,61479.0,0.036,247,0.0,0.113,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-10,4.143,38.446,2.677,-62.146,21.962,2.193,29.59,6.011,1.812,63049.0,0.038,234,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-11,4.122,41.476,3.914,-41.237,21.953,2.176,29.472,6.098,1.812,63605.0,0.038,242,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-14,4.141,48.995,7.925,-17.986,22.124,2.208,29.86,6.218,1.802,63533.0,0.038,234,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-15,4.217,53.509,7.672,-4.525,22.682,2.203,29.79,6.377,1.785,64442.0,0.038,223,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-16,4.247,53.193,9.304,-5.656,22.682,2.195,29.733,6.505,1.787,64751.0,0.038,224,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-17,4.272,53.782,6.955,-17.248,22.592,2.2,29.778,6.617,1.785,64541.0,0.038,229,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-18,4.268,55.298,6.577,-12.476,22.898,2.188,29.778,6.298,1.772,64438.0,0.038,223,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-21,4.286,55.298,8.466,-13.278,22.907,2.18,30.003,6.361,1.764,64829.0,0.038,222,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-22,4.362,51.389,7.143,-25.734,22.862,2.17,30.224,6.401,1.767,64811.0,0.038,233,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-23,4.303,54.828,4.913,-16.667,23.087,2.203,29.925,6.473,1.801,65160.0,0.038,238,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-24,4.22,55.506,7.171,-14.062,22.853,2.206,29.627,6.409,1.778,63937.0,0.038,236,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-25,4.247,54.536,5.753,-21.429,22.997,2.193,29.75,6.457,1.78,64824.0,0.038,237,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-28,4.376,60.659,5.013,-14.856,23.231,2.185,29.958,6.377,1.782,64225.0,0.038,238,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-29,4.226,64.454,4.595,-13.281,22.816,2.197,28.703,6.09,1.808,61978.0,0.038,248,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-06-30,4.14,68.29,6.642,-8.823,21.373,2.201,28.507,6.09,1.791,60936.0,0.038,248,0.0,0.116,0.115,,3.714,0.0,0.039,3.714,4.427,0.008,4.182,0.427,0.277
2010-07-01,4.081,69.861,7.239,-6.667,21.237,2.242,28.323,6.298,1.799,61236.0,0.038,250,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-02,4.109,67.794,6.098,-11.111,21.147,2.232,27.898,6.314,1.775,61430.0,0.038,247,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-05,4.061,64.309,5.268,-18.667,20.606,2.222,27.738,6.162,1.773,60865.0,0.038,247,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-06,4.158,62.677,6.173,-22.222,21.373,2.227,28.368,6.401,1.767,62065.0,0.038,244,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-07,4.185,62.677,4.878,-22.222,21.012,2.229,28.515,6.385,1.765,63284.0,0.038,236,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-08,4.249,64.629,5.353,-15.556,21.147,2.243,28.715,6.369,1.768,63476.0,0.038,233,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-12,4.194,59.593,4.538,-30.749,21.075,2.216,29.333,6.417,1.76,62960.0,0.038,223,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-13,4.221,52.712,0.597,-54.412,21.418,2.224,29.623,6.417,1.756,63686.0,0.038,212,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-14,4.236,51.344,-1.339,-60.06,21.76,2.242,29.651,6.537,1.766,63479.0,0.038,221,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-15,4.246,50.405,-3.345,-69.307,22.193,2.28,29.884,6.72,1.77,63489.0,0.038,227,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-16,4.274,54.443,-3.089,-59.567,22.148,2.303,29.562,6.377,1.783,62339.0,0.038,228,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-19,4.341,46.628,-4.621,-78.683,22.482,2.311,29.455,6.457,1.786,63297.0,0.038,221,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-20,4.345,42.854,-5.005,-82.873,22.545,2.293,29.149,6.417,1.774,64463.0,0.038,220,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-21,4.3,38.721,-6.047,-99.447,22.5,2.27,29.345,6.33,1.771,64477.0,0.038,226,0.0,0.116,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-22,4.393,49.261,-3.256,-65.242,22.112,2.271,29.925,6.513,1.76,65748.0,0.04,218,0.0,0.119,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-23,4.326,50.854,-3.441,-59.259,21.76,2.262,30.117,6.68,1.76,66323.0,0.04,210,0.0,0.119,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-26,4.3,44.732,-4.411,-83.476,21.661,2.293,30.126,6.816,1.766,66443.0,0.04,204,0.0,0.119,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-27,4.318,47.91,-1.874,-68.285,21.643,2.286,29.876,6.816,1.761,66674.0,0.04,202,0.0,0.119,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-28,4.332,52.539,-0.024,-44.863,21.427,2.288,29.169,6.728,1.762,66808.0,0.04,207,0.0,0.119,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-29,4.327,48.899,-0.955,-56.923,21.192,2.306,28.597,6.824,1.765,66954.0,0.04,204,0.0,0.119,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
2010-07-30,4.332,50.04,-1.653,-51.154,22.283,2.295,28.392,6.856,1.758,67515.0,0.04,214,0.0,0.119,0.117,,3.895,0.0,0.007,3.895,4.682,0.008,4.2,0.427,0.277
