data,tx_juros_americano_day,industry_production_daily,desemprego_americano_day,inflacao_americana_daily_USD
2008-03-04,0.06,4.618,0.232,9.702
2008-03-05,0.06,4.618,0.232,9.702
2008-03-06,0.06,4.618,0.232,9.702
2008-03-07,0.06,4.618,0.232,9.702
2008-03-10,0.06,4.618,0.232,9.702
2008-03-11,0.06,4.618,0.232,9.702
2008-03-12,0.06,4.618,0.232,9.702
2008-03-13,0.06,4.618,0.232,9.702
2008-03-14,0.06,4.618,0.232,9.702
2008-03-17,0.06,4.618,0.232,9.702
2008-03-18,0.06,4.618,0.232,9.702
2008-03-19,0.06,4.618,0.232,9.702
2008-03-20,0.06,4.618,0.232,9.702
2008-03-21,0.06,4.618,0.232,9.702
2008-03-24,0.06,4.618,0.232,9.702
2008-03-25,0.06,4.618,0.232,9.702
2008-03-26,0.06,4.618,0.232,9.702
2008-03-27,0.06,4.618,0.232,9.702
2008-03-28,0.06,4.618,0.232,9.702
2008-03-31,0.06,4.618,0.232,9.702
2008-04-01,0.055,4.587,0.227,9.725
2008-04-02,0.055,4.587,0.227,9.725
2008-04-03,0.055,4.587,0.227,9.725
2008-04-04,0.055,4.587,0.227,9.725
2008-04-07,0.055,4.587,0.227,9.725
2008-04-08,0.055,4.587,0.227,9.725
2008-04-09,0.055,4.587,0.227,9.725
2008-04-10,0.055,4.587,0.227,9.725
2008-04-11,0.055,4.587,0.227,9.725
2008-04-14,0.055,4.587,0.227,9.725
2008-04-15,0.055,4.587,0.227,9.725
2008-04-16,0.055,4.587,0.227,9.725
2008-04-17,0.055,4.587,0.227,9.725
2008-04-18,0.055,4.587,0.227,9.725
2008-04-21,0.055,4.587,0.227,9.725
2008-04-22,0.055,4.587,0.227,9.725
2008-04-23,0.055,4.587,0.227,9.725
2008-04-24,0.055,4.587,0.227,9.725
2008-04-25,0.055,4.587,0.227,9.725
2008-04-28,0.055,4.587,0.227,9.725
2008-04-29,0.055,4.587,0.227,9.725
2008-04-30,0.055,4.587,0.227,9.725
2008-05-01,0.051,4.559,0.245,9.782
2008-05-02,0.051,4.559,0.245,9.782
2008-05-05,0.051,4.559,0.245,9.782
2008-05-06,0.051,4.559,0.245,9.782
2008-05-07,0.051,4.559,0.245,9.782
2008-05-08,0.051,4.559,0.245,9.782
2008-05-09,0.051,4.559,0.245,9.782
2008-05-12,0.051,4.559,0.245,9.782
2008-05-13,0.051,4.559,0.245,9.782
2008-05-14,0.051,4.559,0.245,9.782
2008-05-15,0.051,4.559,0.245,9.782
2008-05-16,0.051,4.559,0.245,9.782
2008-05-19,0.051,4.559,0.245,9.782
2008-05-20,0.051,4.559,0.245,9.782
2008-05-21,0.051,4.559,0.245,9.782
2008-05-22,0.051,4.559,0.245,9.782
2008-05-23,0.051,4.559,0.245,9.782
2008-05-26,0.051,4.559,0.245,9.782
2008-05-27,0.051,4.559,0.245,9.782
2008-05-28,0.051,4.559,0.245,9.782
2008-05-29,0.051,4.559,0.245,9.782
2008-05-30,0.051,4.559,0.245,9.782
2008-06-02,0.051,4.549,0.255,9.885
2008-06-03,0.051,4.549,0.255,9.885
2008-06-04,0.051,4.549,0.255,9.885
2008-06-05,0.051,4.549,0.255,9.885
2008-06-06,0.051,4.549,0.255,9.885
2008-06-09,0.051,4.549,0.255,9.885
2008-06-10,0.051,4.549,0.255,9.885
2008-06-11,0.051,4.549,0.255,9.885
2008-06-12,0.051,4.549,0.255,9.885
2008-06-13,0.051,4.549,0.255,9.885
2008-06-16,0.051,4.549,0.255,9.885
2008-06-17,0.051,4.549,0.255,9.885
2008-06-18,0.051,4.549,0.255,9.885
2008-06-19,0.051,4.549,0.255,9.885
2008-06-20,0.051,4.549,0.255,9.885
2008-06-23,0.051,4.549,0.255,9.885
2008-06-24,0.051,4.549,0.255,9.885
2008-06-25,0.051,4.549,0.255,9.885
2008-06-26,0.051,4.549,0.255,9.885
2008-06-27,0.051,4.549,0.255,9.885
2008-06-30,0.051,4.549,0.255,9.885
2008-07-01,0.051,4.528,0.264,9.955
2008-07-02,0.051,4.528,0.264,9.955
2008-07-03,0.051,4.528,0.264,9.955
2008-07-04,0.051,4.528,0.264,9.955
2008-07-07,0.051,4.528,0.264,9.955
2008-07-08,0.051,4.528,0.264,9.955
2008-07-09,0.051,4.528,0.264,9.955
2008-07-10,0.051,4.528,0.264,9.955
2008-07-11,0.051,4.528,0.264,9.955
2008-07-14,0.051,4.528,0.264,9.955
2008-07-15,0.051,4.528,0.264,9.955
2008-07-16,0.051,4.528,0.264,9.955
2008-07-17,0.051,4.528,0.264,9.955
2008-07-18,0.051,4.528,0.264,9.955
2008-07-21,0.051,4.528,0.264,9.955
2008-07-22,0.051,4.528,0.264,9.955
2008-07-23,0.051,4.528,0.264,9.955
2008-07-24,0.051,4.528,0.264,9.955
2008-07-25,0.051,4.528,0.264,9.955
2008-07-28,0.051,4.528,0.264,9.955
2008-07-29,0.051,4.528,0.264,9.955
2008-07-30,0.051,4.528,0.264,9.955
2008-07-31,0.051,4.528,0.264,9.955
2008-08-01,0.051,4.457,0.277,9.94
2008-08-04,0.051,4.457,0.277,9.94
2008-08-05,0.051,4.457,0.277,9.94
2008-08-06,0.051,4.457,0.277,9.94
2008-08-07,0.051,4.457,0.277,9.94
2008-08-08,0.051,4.457,0.277,9.94
2008-08-11,0.051,4.457,0.277,9.94
2008-08-12,0.051,4.457,0.277,9.94
2008-08-13,0.051,4.457,0.277,9.94
2008-08-14,0.051,4.457,0.277,9.94
2008-08-15,0.051,4.457,0.277,9.94
2008-08-18,0.051,4.457,0.277,9.94
2008-08-19,0.051,4.457,0.277,9.94
2008-08-20,0.051,4.457,0.277,9.94
2008-08-21,0.051,4.457,0.277,9.94
2008-08-22,0.051,4.457,0.277,9.94
2008-08-25,0.051,4.457,0.277,9.94
2008-08-26,0.051,4.457,0.277,9.94
2008-08-27,0.051,4.457,0.277,9.94
2008-08-28,0.051,4.457,0.277,9.94
2008-08-29,0.051,4.457,0.277,9.94
2008-09-01,0.048,4.266,0.277,9.949
2008-09-02,0.048,4.266,0.277,9.949
2008-09-03,0.048,4.266,0.277,9.949
2008-09-04,0.048,4.266,0.277,9.949
2008-09-05,0.048,4.266,0.277,9.949
2008-09-08,0.048,4.266,0.277,9.949
2008-09-09,0.048,4.266,0.277,9.949
2008-09-10,0.048,4.266,0.277,9.949
2008-09-11,0.048,4.266,0.277,9.949
2008-09-12,0.048,4.266,0.277,9.949
2008-09-15,0.048,4.266,0.277,9.949
2008-09-16,0.048,4.266,0.277,9.949
2008-09-17,0.048,4.266,0.277,9.949
2008-09-18,0.048,4.266,0.277,9.949
2008-09-19,0.048,4.266,0.277,9.949
2008-09-22,0.048,4.266,0.277,9.949
2008-09-23,0.048,4.266,0.277,9.949
2008-09-24,0.048,4.266,0.277,9.949
2008-09-25,0.048,4.266,0.277,9.949
2008-09-26,0.048,4.266,0.277,9.949
2008-09-29,0.048,4.266,0.277,9.949
2008-09-30,0.048,4.266,0.277,9.949
2008-10-01,0.031,4.305,0.295,9.863
2008-10-02,0.031,4.305,0.295,9.863
2008-10-03,0.031,4.305,0.295,9.863
2008-10-06,0.031,4.305,0.295,9.863
2008-10-07,0.031,4.305,0.295,9.863
2008-10-08,0.031,4.305,0.295,9.863
2008-10-09,0.031,4.305,0.295,9.863
2008-10-10,0.031,4.305,0.295,9.863
2008-10-13,0.031,4.305,0.295,9.863
2008-10-14,0.031,4.305,0.295,9.863
2008-10-15,0.031,4.305,0.295,9.863
2008-10-16,0.031,4.305,0.295,9.863
2008-10-17,0.031,4.305,0.295,9.863
2008-10-20,0.031,4.305,0.295,9.863
2008-10-21,0.031,4.305,0.295,9.863
2008-10-22,0.031,4.305,0.295,9.863
2008-10-23,0.031,4.305,0.295,9.863
2008-10-24,0.031,4.305,0.295,9.863
2008-10-27,0.031,4.305,0.295,9.863
2008-10-28,0.031,4.305,0.295,9.863
2008-10-29,0.031,4.305,0.295,9.863
2008-10-30,0.031,4.305,0.295,9.863
2008-10-31,0.031,4.305,0.295,9.863
2008-11-03,0.015,4.249,0.309,9.689
2008-11-04,0.015,4.249,0.309,9.689
2008-11-05,0.015,4.249,0.309,9.689
2008-11-06,0.015,4.249,0.309,9.689
2008-11-07,0.015,4.249,0.309,9.689
2008-11-10,0.015,4.249,0.309,9.689
2008-11-11,0.015,4.249,0.309,9.689
2008-11-12,0.015,4.249,0.309,9.689
2008-11-13,0.015,4.249,0.309,9.689
2008-11-14,0.015,4.249,0.309,9.689
2008-11-17,0.015,4.249,0.309,9.689
2008-11-18,0.015,4.249,0.309,9.689
2008-11-19,0.015,4.249,0.309,9.689
2008-11-20,0.015,4.249,0.309,9.689
2008-11-21,0.015,4.249,0.309,9.689
2008-11-24,0.015,4.249,0.309,9.689
2008-11-25,0.015,4.249,0.309,9.689
2008-11-26,0.015,4.249,0.309,9.689
2008-11-27,0.015,4.249,0.309,9.689
2008-11-28,0.015,4.249,0.309,9.689
2008-12-01,0.007,4.128,0.332,9.609
2008-12-02,0.007,4.128,0.332,9.609
2008-12-03,0.007,4.128,0.332,9.609
2008-12-04,0.007,4.128,0.332,9.609
2008-12-05,0.007,4.128,0.332,9.609
2008-12-08,0.007,4.128,0.332,9.609
2008-12-09,0.007,4.128,0.332,9.609
2008-12-10,0.007,4.128,0.332,9.609
2008-12-11,0.007,4.128,0.332,9.609
2008-12-12,0.007,4.128,0.332,9.609
2008-12-15,0.007,4.128,0.332,9.609
2008-12-16,0.007,4.128,0.332,9.609
2008-12-17,0.007,4.128,0.332,9.609
2008-12-18,0.007,4.128,0.332,9.609
2008-12-19,0.007,4.128,0.332,9.609
2008-12-22,0.007,4.128,0.332,9.609
2008-12-23,0.007,4.128,0.332,9.609
2008-12-24,0.007,4.128,0.332,9.609
2008-12-25,0.007,4.128,0.332,9.609
2008-12-26,0.007,4.128,0.332,9.609
2008-12-29,0.007,4.128,0.332,9.609
2008-12-30,0.007,4.128,0.332,9.609
2008-12-31,0.007,4.128,0.332,9.609
2009-01-01,0.006,4.026,0.355,9.633
2009-01-02,0.006,4.026,0.355,9.633
2009-01-05,0.006,4.026,0.355,9.633
2009-01-06,0.006,4.026,0.355,9.633
2009-01-07,0.006,4.026,0.355,9.633
2009-01-08,0.006,4.026,0.355,9.633
2009-01-09,0.006,4.026,0.355,9.633
2009-01-12,0.006,4.026,0.355,9.633
2009-01-13,0.006,4.026,0.355,9.633
2009-01-14,0.006,4.026,0.355,9.633
2009-01-15,0.006,4.026,0.355,9.633
2009-01-16,0.006,4.026,0.355,9.633
2009-01-19,0.006,4.026,0.355,9.633
2009-01-20,0.006,4.026,0.355,9.633
2009-01-21,0.006,4.026,0.355,9.633
2009-01-22,0.006,4.026,0.355,9.633
2009-01-23,0.006,4.026,0.355,9.633
2009-01-26,0.006,4.026,0.355,9.633
2009-01-27,0.006,4.026,0.355,9.633
2009-01-28,0.006,4.026,0.355,9.633
2009-01-29,0.006,4.026,0.355,9.633
2009-01-30,0.006,4.026,0.355,9.633
2009-02-02,0.009,4.0,0.377,9.668
2009-02-03,0.009,4.0,0.377,9.668
2009-02-04,0.009,4.0,0.377,9.668
2009-02-05,0.009,4.0,0.377,9.668
2009-02-06,0.009,4.0,0.377,9.668
2009-02-09,0.009,4.0,0.377,9.668
2009-02-10,0.009,4.0,0.377,9.668
2009-02-11,0.009,4.0,0.377,9.668
2009-02-12,0.009,4.0,0.377,9.668
2009-02-13,0.009,4.0,0.377,9.668
2009-02-16,0.009,4.0,0.377,9.668
2009-02-17,0.009,4.0,0.377,9.668
2009-02-18,0.009,4.0,0.377,9.668
2009-02-19,0.009,4.0,0.377,9.668
2009-02-20,0.009,4.0,0.377,9.668
2009-02-23,0.009,4.0,0.377,9.668
2009-02-24,0.009,4.0,0.377,9.668
2009-02-25,0.009,4.0,0.377,9.668
2009-02-26,0.009,4.0,0.377,9.668
2009-02-27,0.009,4.0,0.377,9.668
2009-03-02,0.008,3.937,0.395,9.659
2009-03-03,0.008,3.937,0.395,9.659
2009-03-04,0.008,3.937,0.395,9.659
2009-03-05,0.008,3.937,0.395,9.659
2009-03-06,0.008,3.937,0.395,9.659
2009-03-09,0.008,3.937,0.395,9.659
2009-03-10,0.008,3.937,0.395,9.659
2009-03-11,0.008,3.937,0.395,9.659
2009-03-12,0.008,3.937,0.395,9.659
2009-03-13,0.008,3.937,0.395,9.659
2009-03-16,0.008,3.937,0.395,9.659
2009-03-17,0.008,3.937,0.395,9.659
2009-03-18,0.008,3.937,0.395,9.659
2009-03-19,0.008,3.937,0.395,9.659
2009-03-20,0.008,3.937,0.395,9.659
2009-03-23,0.008,3.937,0.395,9.659
2009-03-24,0.008,3.937,0.395,9.659
2009-03-25,0.008,3.937,0.395,9.659
2009-03-26,0.008,3.937,0.395,9.659
2009-03-27,0.008,3.937,0.395,9.659
2009-03-30,0.008,3.937,0.395,9.659
2009-03-31,0.008,3.937,0.395,9.659
2009-04-01,0.006,3.906,0.409,9.669
2009-04-02,0.006,3.906,0.409,9.669
2009-04-03,0.006,3.906,0.409,9.669
2009-04-06,0.006,3.906,0.409,9.669
2009-04-07,0.006,3.906,0.409,9.669
2009-04-08,0.006,3.906,0.409,9.669
2009-04-09,0.006,3.906,0.409,9.669
2009-04-10,0.006,3.906,0.409,9.669
2009-04-13,0.006,3.906,0.409,9.669
2009-04-14,0.006,3.906,0.409,9.669
2009-04-15,0.006,3.906,0.409,9.669
2009-04-16,0.006,3.906,0.409,9.669
2009-04-17,0.006,3.906,0.409,9.669
2009-04-20,0.006,3.906,0.409,9.669
2009-04-21,0.006,3.906,0.409,9.669
2009-04-22,0.006,3.906,0.409,9.669
2009-04-23,0.006,3.906,0.409,9.669
2009-04-24,0.006,3.906,0.409,9.669
2009-04-27,0.006,3.906,0.409,9.669
2009-04-28,0.006,3.906,0.409,9.669
2009-04-29,0.006,3.906,0.409,9.669
2009-04-30,0.006,3.906,0.409,9.669
2009-05-01,0.008,3.867,0.427,9.683
2009-05-04,0.008,3.867,0.427,9.683
2009-05-05,0.008,3.867,0.427,9.683
2009-05-06,0.008,3.867,0.427,9.683
2009-05-07,0.008,3.867,0.427,9.683
2009-05-08,0.008,3.867,0.427,9.683
2009-05-11,0.008,3.867,0.427,9.683
2009-05-12,0.008,3.867,0.427,9.683
2009-05-13,0.008,3.867,0.427,9.683
2009-05-14,0.008,3.867,0.427,9.683
2009-05-15,0.008,3.867,0.427,9.683
2009-05-18,0.008,3.867,0.427,9.683
2009-05-19,0.008,3.867,0.427,9.683
2009-05-20,0.008,3.867,0.427,9.683
2009-05-21,0.008,3.867,0.427,9.683
2009-05-22,0.008,3.867,0.427,9.683
2009-05-25,0.008,3.867,0.427,9.683
2009-05-26,0.008,3.867,0.427,9.683
2009-05-27,0.008,3.867,0.427,9.683
2009-05-28,0.008,3.867,0.427,9.683
2009-05-29,0.008,3.867,0.427,9.683
2009-06-01,0.009,3.854,0.432,9.763
2009-06-02,0.009,3.854,0.432,9.763
2009-06-03,0.009,3.854,0.432,9.763
2009-06-04,0.009,3.854,0.432,9.763
2009-06-05,0.009,3.854,0.432,9.763
2009-06-08,0.009,3.854,0.432,9.763
2009-06-09,0.009,3.854,0.432,9.763
2009-06-10,0.009,3.854,0.432,9.763
2009-06-11,0.009,3.854,0.432,9.763
2009-06-12,0.009,3.854,0.432,9.763
2009-06-15,0.009,3.854,0.432,9.763
2009-06-16,0.009,3.854,0.432,9.763
2009-06-17,0.009,3.854,0.432,9.763
2009-06-18,0.009,3.854,0.432,9.763
2009-06-19,0.009,3.854,0.432,9.763
2009-06-22,0.009,3.854,0.432,9.763
2009-06-23,0.009,3.854,0.432,9.763
2009-06-24,0.009,3.854,0.432,9.763
2009-06-25,0.009,3.854,0.432,9.763
2009-06-26,0.009,3.854,0.432,9.763
2009-06-29,0.009,3.854,0.432,9.763
2009-06-30,0.009,3.854,0.432,9.763
2009-07-01,0.007,3.898,0.432,9.76
2009-07-02,0.007,3.898,0.432,9.76
2009-07-03,0.007,3.898,0.432,9.76
2009-07-06,0.007,3.898,0.432,9.76
2009-07-07,0.007,3.898,0.432,9.76
2009-07-08,0.007,3.898,0.432,9.76
2009-07-09,0.007,3.898,0.432,9.76
2009-07-10,0.007,3.898,0.432,9.76
2009-07-13,0.007,3.898,0.432,9.76
2009-07-14,0.007,3.898,0.432,9.76
2009-07-15,0.007,3.898,0.432,9.76
2009-07-16,0.007,3.898,0.432,9.76
2009-07-17,0.007,3.898,0.432,9.76
2009-07-20,0.007,3.898,0.432,9.76
2009-07-21,0.007,3.898,0.432,9.76
2009-07-22,0.007,3.898,0.432,9.76
2009-07-23,0.007,3.898,0.432,9.76
2009-07-24,0.007,3.898,0.432,9.76
2009-07-27,0.007,3.898,0.432,9.76
2009-07-28,0.007,3.898,0.432,9.76
2009-07-29,0.007,3.898,0.432,9.76
2009-07-30,0.007,3.898,0.432,9.76
2009-07-31,0.007,3.898,0.432,9.76
2009-08-03,0.007,3.941,0.436,9.793
2009-08-04,0.007,3.941,0.436,9.793
2009-08-05,0.007,3.941,0.436,9.793
2009-08-06,0.007,3.941,0.436,9.793
2009-08-07,0.007,3.941,0.436,9.793
2009-08-10,0.007,3.941,0.436,9.793
2009-08-11,0.007,3.941,0.436,9.793
2009-08-12,0.007,3.941,0.436,9.793
2009-08-13,0.007,3.941,0.436,9.793
2009-08-14,0.007,3.941,0.436,9.793
2009-08-17,0.007,3.941,0.436,9.793
2009-08-18,0.007,3.941,0.436,9.793
2009-08-19,0.007,3.941,0.436,9.793
2009-08-20,0.007,3.941,0.436,9.793
2009-08-21,0.007,3.941,0.436,9.793
2009-08-24,0.007,3.941,0.436,9.793
2009-08-25,0.007,3.941,0.436,9.793
2009-08-26,0.007,3.941,0.436,9.793
2009-08-27,0.007,3.941,0.436,9.793
2009-08-28,0.007,3.941,0.436,9.793
2009-08-31,0.007,3.941,0.436,9.793
2009-09-01,0.006,3.973,0.445,9.812
2009-09-02,0.006,3.973,0.445,9.812
2009-09-03,0.006,3.973,0.445,9.812
2009-09-04,0.006,3.973,0.445,9.812
2009-09-07,0.006,3.973,0.445,9.812
2009-09-08,0.006,3.973,0.445,9.812
2009-09-09,0.006,3.973,0.445,9.812
2009-09-10,0.006,3.973,0.445,9.812
2009-09-11,0.006,3.973,0.445,9.812
2009-09-14,0.006,3.973,0.445,9.812
2009-09-15,0.006,3.973,0.445,9.812
2009-09-16,0.006,3.973,0.445,9.812
2009-09-17,0.006,3.973,0.445,9.812
2009-09-18,0.006,3.973,0.445,9.812
2009-09-21,0.006,3.973,0.445,9.812
2009-09-22,0.006,3.973,0.445,9.812
2009-09-23,0.006,3.973,0.445,9.812
2009-09-24,0.006,3.973,0.445,9.812
2009-09-25,0.006,3.973,0.445,9.812
2009-09-28,0.006,3.973,0.445,9.812
2009-09-29,0.006,3.973,0.445,9.812
2009-09-30,0.006,3.973,0.445,9.812
2009-10-01,0.005,3.985,0.455,9.841
2009-10-02,0.005,3.985,0.455,9.841
2009-10-05,0.005,3.985,0.455,9.841
2009-10-06,0.005,3.985,0.455,9.841
2009-10-07,0.005,3.985,0.455,9.841
2009-10-08,0.005,3.985,0.455,9.841
2009-10-09,0.005,3.985,0.455,9.841
2009-10-12,0.005,3.985,0.455,9.841
2009-10-13,0.005,3.985,0.455,9.841
2009-10-14,0.005,3.985,0.455,9.841
2009-10-15,0.005,3.985,0.455,9.841
2009-10-16,0.005,3.985,0.455,9.841
2009-10-19,0.005,3.985,0.455,9.841
2009-10-20,0.005,3.985,0.455,9.841
2009-10-21,0.005,3.985,0.455,9.841
2009-10-22,0.005,3.985,0.455,9.841
2009-10-23,0.005,3.985,0.455,9.841
2009-10-26,0.005,3.985,0.455,9.841
2009-10-27,0.005,3.985,0.455,9.841
2009-10-28,0.005,3.985,0.455,9.841
2009-10-29,0.005,3.985,0.455,9.841
2009-10-30,0.005,3.985,0.455,9.841
2009-11-02,0.005,4.0,0.45,9.874
2009-11-03,0.005,4.0,0.45,9.874
2009-11-04,0.005,4.0,0.45,9.874
2009-11-05,0.005,4.0,0.45,9.874
2009-11-06,0.005,4.0,0.45,9.874
2009-11-09,0.005,4.0,0.45,9.874
2009-11-10,0.005,4.0,0.45,9.874
2009-11-11,0.005,4.0,0.45,9.874
2009-11-12,0.005,4.0,0.45,9.874
2009-11-13,0.005,4.0,0.45,9.874
2009-11-16,0.005,4.0,0.45,9.874
2009-11-17,0.005,4.0,0.45,9.874
2009-11-18,0.005,4.0,0.45,9.874
2009-11-19,0.005,4.0,0.45,9.874
2009-11-20,0.005,4.0,0.45,9.874
2009-11-23,0.005,4.0,0.45,9.874
2009-11-24,0.005,4.0,0.45,9.874
2009-11-25,0.005,4.0,0.45,9.874
2009-11-26,0.005,4.0,0.45,9.874
2009-11-27,0.005,4.0,0.45,9.874
2009-11-30,0.005,4.0,0.45,9.874
2009-12-01,0.005,4.013,0.45,9.879
2009-12-02,0.005,4.013,0.45,9.879
2009-12-03,0.005,4.013,0.45,9.879
2009-12-04,0.005,4.013,0.45,9.879
2009-12-07,0.005,4.013,0.45,9.879
2009-12-08,0.005,4.013,0.45,9.879
2009-12-09,0.005,4.013,0.45,9.879
2009-12-10,0.005,4.013,0.45,9.879
2009-12-11,0.005,4.013,0.45,9.879
2009-12-14,0.005,4.013,0.45,9.879
2009-12-15,0.005,4.013,0.45,9.879
2009-12-16,0.005,4.013,0.45,9.879
2009-12-17,0.005,4.013,0.45,9.879
2009-12-18,0.005,4.013,0.45,9.879
2009-12-21,0.005,4.013,0.45,9.879
2009-12-22,0.005,4.013,0.45,9.879
2009-12-23,0.005,4.013,0.45,9.879
2009-12-24,0.005,4.013,0.45,9.879
2009-12-25,0.005,4.013,0.45,9.879
2009-12-28,0.005,4.013,0.45,9.879
2009-12-29,0.005,4.013,0.45,9.879
2009-12-30,0.005,4.013,0.45,9.879
2009-12-31,0.005,4.013,0.45,9.879
2010-01-01,0.005,4.058,0.445,9.886
2010-01-04,0.005,4.058,0.445,9.886
2010-01-05,0.005,4.058,0.445,9.886
2010-01-06,0.005,4.058,0.445,9.886
2010-01-07,0.005,4.058,0.445,9.886
2010-01-08,0.005,4.058,0.445,9.886
2010-01-11,0.005,4.058,0.445,9.886
2010-01-12,0.005,4.058,0.445,9.886
2010-01-13,0.005,4.058,0.445,9.886
2010-01-14,0.005,4.058,0.445,9.886
2010-01-15,0.005,4.058,0.445,9.886
2010-01-18,0.005,4.058,0.445,9.886
2010-01-19,0.005,4.058,0.445,9.886
2010-01-20,0.005,4.058,0.445,9.886
2010-01-21,0.005,4.058,0.445,9.886
2010-01-22,0.005,4.058,0.445,9.886
2010-01-25,0.005,4.058,0.445,9.886
2010-01-26,0.005,4.058,0.445,9.886
2010-01-27,0.005,4.058,0.445,9.886
2010-01-28,0.005,4.058,0.445,9.886
2010-01-29,0.005,4.058,0.445,9.886
2010-02-01,0.006,4.071,0.445,9.876
2010-02-02,0.006,4.071,0.445,9.876
2010-02-03,0.006,4.071,0.445,9.876
2010-02-04,0.006,4.071,0.445,9.876
2010-02-05,0.006,4.071,0.445,9.876
2010-02-08,0.006,4.071,0.445,9.876
2010-02-09,0.006,4.071,0.445,9.876
2010-02-10,0.006,4.071,0.445,9.876
2010-02-11,0.006,4.071,0.445,9.876
2010-02-12,0.006,4.071,0.445,9.876
2010-02-15,0.006,4.071,0.445,9.876
2010-02-16,0.006,4.071,0.445,9.876
2010-02-17,0.006,4.071,0.445,9.876
2010-02-18,0.006,4.071,0.445,9.876
2010-02-19,0.006,4.071,0.445,9.876
2010-02-22,0.006,4.071,0.445,9.876
2010-02-23,0.006,4.071,0.445,9.876
2010-02-24,0.006,4.071,0.445,9.876
2010-02-25,0.006,4.071,0.445,9.876
2010-02-26,0.006,4.071,0.445,9.876
2010-03-01,0.007,4.101,0.45,9.88
2010-03-02,0.007,4.101,0.45,9.88
2010-03-03,0.007,4.101,0.45,9.88
2010-03-04,0.007,4.101,0.45,9.88
2010-03-05,0.007,4.101,0.45,9.88
2010-03-08,0.007,4.101,0.45,9.88
2010-03-09,0.007,4.101,0.45,9.88
2010-03-10,0.007,4.101,0.45,9.88
2010-03-11,0.007,4.101,0.45,9.88
2010-03-12,0.007,4.101,0.45,9.88
2010-03-15,0.007,4.101,0.45,9.88
2010-03-16,0.007,4.101,0.45,9.88
2010-03-17,0.007,4.101,0.45,9.88
2010-03-18,0.007,4.101,0.45,9.88
2010-03-19,0.007,4.101,0.45,9.88
2010-03-22,0.007,4.101,0.45,9.88
2010-03-23,0.007,4.101,0.45,9.88
2010-03-24,0.007,4.101,0.45,9.88
2010-03-25,0.007,4.101,0.45,9.88
2010-03-26,0.007,4.101,0.45,9.88
2010-03-29,0.007,4.101,0.45,9.88
2010-03-30,0.007,4.101,0.45,9.88
2010-03-31,0.007,4.101,0.45,9.88
2010-04-01,0.008,4.117,0.45,9.882
2010-04-02,0.008,4.117,0.45,9.882
2010-04-05,0.008,4.117,0.45,9.882
2010-04-06,0.008,4.117,0.45,9.882
2010-04-07,0.008,4.117,0.45,9.882
2010-04-08,0.008,4.117,0.45,9.882
2010-04-09,0.008,4.117,0.45,9.882
2010-04-12,0.008,4.117,0.45,9.882
2010-04-13,0.008,4.117,0.45,9.882
2010-04-14,0.008,4.117,0.45,9.882
2010-04-15,0.008,4.117,0.45,9.882
2010-04-16,0.008,4.117,0.45,9.882
2010-04-19,0.008,4.117,0.45,9.882
2010-04-20,0.008,4.117,0.45,9.882
2010-04-21,0.008,4.117,0.45,9.882
2010-04-22,0.008,4.117,0.45,9.882
2010-04-23,0.008,4.117,0.45,9.882
2010-04-26,0.008,4.117,0.45,9.882
2010-04-27,0.008,4.117,0.45,9.882
2010-04-28,0.008,4.117,0.45,9.882
2010-04-29,0.008,4.117,0.45,9.882
2010-04-30,0.008,4.117,0.45,9.882
2010-05-03,0.008,4.174,0.436,9.877
2010-05-04,0.008,4.174,0.436,9.877
2010-05-05,0.008,4.174,0.436,9.877
2010-05-06,0.008,4.174,0.436,9.877
2010-05-07,0.008,4.174,0.436,9.877
2010-05-10,0.008,4.174,0.436,9.877
2010-05-11,0.008,4.174,0.436,9.877
2010-05-12,0.008,4.174,0.436,9.877
2010-05-13,0.008,4.174,0.436,9.877
2010-05-14,0.008,4.174,0.436,9.877
2010-05-17,0.008,4.174,0.436,9.877
2010-05-18,0.008,4.174,0.436,9.877
2010-05-19,0.008,4.174,0.436,9.877
2010-05-20,0.008,4.174,0.436,9.877
2010-05-21,0.008,4.174,0.436,9.877
2010-05-24,0.008,4.174,0.436,9.877
2010-05-25,0.008,4.174,0.436,9.877
2010-05-26,0.008,4.174,0.436,9.877
2010-05-27,0.008,4.174,0.436,9.877
2010-05-28,0.008,4.174,0.436,9.877
2010-05-31,0.008,4.174,0.436,9.877
2010-06-01,0.008,4.182,0.427,9.873
2010-06-02,0.008,4.182,0.427,9.873
2010-06-03,0.008,4.182,0.427,9.873
2010-06-04,0.008,4.182,0.427,9.873
2010-06-07,0.008,4.182,0.427,9.873
2010-06-08,0.008,4.182,0.427,9.873
2010-06-09,0.008,4.182,0.427,9.873
2010-06-10,0.008,4.182,0.427,9.873
2010-06-11,0.008,4.182,0.427,9.873
2010-06-14,0.008,4.182,0.427,9.873
2010-06-15,0.008,4.182,0.427,9.873
2010-06-16,0.008,4.182,0.427,9.873
2010-06-17,0.008,4.182,0.427,9.873
2010-06-18,0.008,4.182,0.427,9.873
2010-06-21,0.008,4.182,0.427,9.873
2010-06-22,0.008,4.182,0.427,9.873
2010-06-23,0.008,4.182,0.427,9.873
2010-06-24,0.008,4.182,0.427,9.873
2010-06-25,0.008,4.182,0.427,9.873
2010-06-28,0.008,4.182,0.427,9.873
2010-06-29,0.008,4.182,0.427,9.873
